,Region,LGA,Quater,Count,Median
0,Barwon South West,Colac-Otway,Dec 1999,81.0,115.0
1,Barwon South West,Colac-Otway,Dec 2000,69.0,120.0
2,Barwon South West,Colac-Otway,Dec 2001,72.0,130.0
3,Barwon South West,Colac-Otway,Dec 2002,99.0,150.0
4,Barwon South West,Colac-Otway,Dec 2003,109.0,160.0
5,Barwon South West,Colac-Otway,Dec 2004,103.0,165.0
6,Barwon South West,Colac-Otway,Dec 2005,83.0,180.0
7,Barwon South West,Colac-Otway,Dec 2006,95.0,175.0
8,Barwon South West,Colac-Otway,Dec 2007,91.0,185.0
9,Barwon South West,Colac-Otway,Dec 2008,113.0,200.0
10,Barwon South West,Colac-Otway,Dec 2009,111.0,210.0
11,Barwon South West,Colac-Otway,Dec 2010,117.0,205.0
12,Barwon South West,Colac-Otway,Dec 2011,126.0,230.0
13,Barwon South West,Colac-Otway,Dec 2012,122.0,248.0
14,Barwon South West,Colac-Otway,Dec 2013,143.0,250.0
15,Barwon South West,Colac-Otway,Dec 2014,140.0,258.0
16,Barwon South West,Colac-Otway,Dec 2015,145.0,260.0
17,Barwon South West,Colac-Otway,Dec 2016,145.0,260.0
18,Barwon South West,Colac-Otway,Dec 2017,127.0,285.0
19,Barwon South West,Colac-Otway,Dec 2018,100.0,298.0
20,Barwon South West,Colac-Otway,Dec 2019,116.0,305.0
21,Barwon South West,Colac-Otway,Dec 2020,112.0,328.0
22,Barwon South West,Colac-Otway,Jun 1999,100.0,114.0
23,Barwon South West,Colac-Otway,Jun 2000,91.0,120.0
24,Barwon South West,Colac-Otway,Jun 2001,81.0,130.0
25,Barwon South West,Colac-Otway,Jun 2002,88.0,148.0
26,Barwon South West,Colac-Otway,Jun 2003,100.0,155.0
27,Barwon South West,Colac-Otway,Jun 2004,88.0,163.0
28,Barwon South West,Colac-Otway,Jun 2005,111.0,170.0
29,Barwon South West,Colac-Otway,Jun 2006,110.0,180.0
30,Barwon South West,Colac-Otway,Jun 2007,90.0,173.0
31,Barwon South West,Colac-Otway,Jun 2008,121.0,200.0
32,Barwon South West,Colac-Otway,Jun 2009,117.0,210.0
33,Barwon South West,Colac-Otway,Jun 2010,127.0,210.0
34,Barwon South West,Colac-Otway,Jun 2011,142.0,220.0
35,Barwon South West,Colac-Otway,Jun 2012,121.0,230.0
36,Barwon South West,Colac-Otway,Jun 2013,109.0,250.0
37,Barwon South West,Colac-Otway,Jun 2014,125.0,250.0
38,Barwon South West,Colac-Otway,Jun 2015,121.0,260.0
39,Barwon South West,Colac-Otway,Jun 2016,143.0,280.0
40,Barwon South West,Colac-Otway,Jun 2017,151.0,280.0
41,Barwon South West,Colac-Otway,Jun 2018,122.0,285.0
42,Barwon South West,Colac-Otway,Jun 2019,116.0,320.0
43,Barwon South West,Colac-Otway,Jun 2020,87.0,320.0
44,Barwon South West,Colac-Otway,Jun 2021,92.0,325.0
45,Barwon South West,Colac-Otway,Mar 2000,97.0,115.0
46,Barwon South West,Colac-Otway,Mar 2001,89.0,120.0
47,Barwon South West,Colac-Otway,Mar 2002,88.0,140.0
48,Barwon South West,Colac-Otway,Mar 2003,116.0,160.0
49,Barwon South West,Colac-Otway,Mar 2004,103.0,160.0
50,Barwon South West,Colac-Otway,Mar 2005,113.0,170.0
51,Barwon South West,Colac-Otway,Mar 2006,100.0,175.0
52,Barwon South West,Colac-Otway,Mar 2007,103.0,180.0
53,Barwon South West,Colac-Otway,Mar 2008,125.0,195.0
54,Barwon South West,Colac-Otway,Mar 2009,128.0,200.0
55,Barwon South West,Colac-Otway,Mar 2010,118.0,220.0
56,Barwon South West,Colac-Otway,Mar 2011,126.0,220.0
57,Barwon South West,Colac-Otway,Mar 2012,125.0,225.0
58,Barwon South West,Colac-Otway,Mar 2013,126.0,240.0
59,Barwon South West,Colac-Otway,Mar 2014,143.0,250.0
60,Barwon South West,Colac-Otway,Mar 2015,142.0,250.0
61,Barwon South West,Colac-Otway,Mar 2016,157.0,270.0
62,Barwon South West,Colac-Otway,Mar 2017,128.0,283.0
63,Barwon South West,Colac-Otway,Mar 2018,137.0,280.0
64,Barwon South West,Colac-Otway,Mar 2019,120.0,315.0
65,Barwon South West,Colac-Otway,Mar 2020,131.0,320.0
66,Barwon South West,Colac-Otway,Mar 2021,89.0,340.0
67,Barwon South West,Colac-Otway,Sep 1999,78.0,115.0
68,Barwon South West,Colac-Otway,Sep 2000,103.0,120.0
69,Barwon South West,Colac-Otway,Sep 2001,89.0,130.0
70,Barwon South West,Colac-Otway,Sep 2002,95.0,150.0
71,Barwon South West,Colac-Otway,Sep 2003,109.0,160.0
72,Barwon South West,Colac-Otway,Sep 2004,98.0,168.0
73,Barwon South West,Colac-Otway,Sep 2005,122.0,170.0
74,Barwon South West,Colac-Otway,Sep 2006,110.0,170.0
75,Barwon South West,Colac-Otway,Sep 2007,95.0,185.0
76,Barwon South West,Colac-Otway,Sep 2008,123.0,195.0
77,Barwon South West,Colac-Otway,Sep 2009,123.0,200.0
78,Barwon South West,Colac-Otway,Sep 2010,123.0,220.0
79,Barwon South West,Colac-Otway,Sep 2011,125.0,230.0
80,Barwon South West,Colac-Otway,Sep 2012,134.0,240.0
81,Barwon South West,Colac-Otway,Sep 2013,146.0,240.0
82,Barwon South West,Colac-Otway,Sep 2014,150.0,250.0
83,Barwon South West,Colac-Otway,Sep 2015,143.0,260.0
84,Barwon South West,Colac-Otway,Sep 2016,158.0,265.0
85,Barwon South West,Colac-Otway,Sep 2017,128.0,280.0
86,Barwon South West,Colac-Otway,Sep 2018,138.0,300.0
87,Barwon South West,Colac-Otway,Sep 2019,113.0,310.0
88,Barwon South West,Colac-Otway,Sep 2020,130.0,335.0
890,Grampians,Ararat,Dec 1999,67.0,105.0
891,Grampians,Ararat,Dec 2000,63.0,100.0
892,Grampians,Ararat,Dec 2001,45.0,110.0
893,Grampians,Ararat,Dec 2002,47.0,110.0
894,Grampians,Ararat,Dec 2003,49.0,120.0
895,Grampians,Ararat,Dec 2004,59.0,130.0
896,Grampians,Ararat,Dec 2005,43.0,140.0
897,Grampians,Ararat,Dec 2006,43.0,140.0
898,Grampians,Ararat,Dec 2007,44.0,158.0
899,Grampians,Ararat,Dec 2008,50.0,155.0
900,Grampians,Ararat,Dec 2009,63.0,170.0
901,Grampians,Ararat,Dec 2010,57.0,170.0
902,Grampians,Ararat,Dec 2011,62.0,215.0
903,Grampians,Ararat,Dec 2012,81.0,205.0
904,Grampians,Ararat,Dec 2013,65.0,220.0
905,Grampians,Ararat,Dec 2014,70.0,240.0
906,Grampians,Ararat,Dec 2015,95.0,250.0
907,Grampians,Ararat,Dec 2016,64.0,240.0
908,Grampians,Ararat,Dec 2017,101.0,245.0
909,Grampians,Ararat,Dec 2018,70.0,273.0
910,Grampians,Ararat,Dec 2019,81.0,270.0
911,Grampians,Ararat,Dec 2020,76.0,285.0
912,Grampians,Ararat,Jun 1999,69.0,110.0
913,Grampians,Ararat,Jun 2000,59.0,100.0
914,Grampians,Ararat,Jun 2001,54.0,108.0
915,Grampians,Ararat,Jun 2002,49.0,120.0
916,Grampians,Ararat,Jun 2003,62.0,120.0
917,Grampians,Ararat,Jun 2004,50.0,120.0
918,Grampians,Ararat,Jun 2005,51.0,140.0
919,Grampians,Ararat,Jun 2006,56.0,135.0
920,Grampians,Ararat,Jun 2007,41.0,145.0
921,Grampians,Ararat,Jun 2008,66.0,150.0
922,Grampians,Ararat,Jun 2009,54.0,160.0
923,Grampians,Ararat,Jun 2010,70.0,180.0
924,Grampians,Ararat,Jun 2011,67.0,215.0
925,Grampians,Ararat,Jun 2012,69.0,210.0
926,Grampians,Ararat,Jun 2013,80.0,245.0
927,Grampians,Ararat,Jun 2014,66.0,230.0
928,Grampians,Ararat,Jun 2015,64.0,233.0
929,Grampians,Ararat,Jun 2016,87.0,235.0
930,Grampians,Ararat,Jun 2017,85.0,240.0
931,Grampians,Ararat,Jun 2018,90.0,260.0
932,Grampians,Ararat,Jun 2019,71.0,270.0
933,Grampians,Ararat,Jun 2020,73.0,280.0
934,Grampians,Ararat,Jun 2021,44.0,290.0
935,Grampians,Ararat,Mar 2000,73.0,100.0
936,Grampians,Ararat,Mar 2001,63.0,110.0
937,Grampians,Ararat,Mar 2002,60.0,110.0
938,Grampians,Ararat,Mar 2003,67.0,120.0
939,Grampians,Ararat,Mar 2004,65.0,120.0
940,Grampians,Ararat,Mar 2005,47.0,130.0
941,Grampians,Ararat,Mar 2006,54.0,135.0
942,Grampians,Ararat,Mar 2007,64.0,145.0
943,Grampians,Ararat,Mar 2008,54.0,153.0
944,Grampians,Ararat,Mar 2009,74.0,160.0
945,Grampians,Ararat,Mar 2010,65.0,180.0
946,Grampians,Ararat,Mar 2011,84.0,200.0
947,Grampians,Ararat,Mar 2012,96.0,220.0
948,Grampians,Ararat,Mar 2013,106.0,225.0
949,Grampians,Ararat,Mar 2014,91.0,240.0
950,Grampians,Ararat,Mar 2015,102.0,240.0
951,Grampians,Ararat,Mar 2016,65.0,240.0
952,Grampians,Ararat,Mar 2017,82.0,240.0
953,Grampians,Ararat,Mar 2018,77.0,250.0
954,Grampians,Ararat,Mar 2019,85.0,300.0
955,Grampians,Ararat,Mar 2020,67.0,280.0
956,Grampians,Ararat,Mar 2021,89.0,300.0
957,Grampians,Ararat,Sep 1999,56.0,100.0
958,Grampians,Ararat,Sep 2000,74.0,98.0
959,Grampians,Ararat,Sep 2001,51.0,110.0
960,Grampians,Ararat,Sep 2002,51.0,110.0
961,Grampians,Ararat,Sep 2003,54.0,130.0
962,Grampians,Ararat,Sep 2004,52.0,133.0
963,Grampians,Ararat,Sep 2005,52.0,130.0
964,Grampians,Ararat,Sep 2006,45.0,145.0
965,Grampians,Ararat,Sep 2007,46.0,145.0
966,Grampians,Ararat,Sep 2008,61.0,160.0
967,Grampians,Ararat,Sep 2009,71.0,170.0
968,Grampians,Ararat,Sep 2010,76.0,200.0
969,Grampians,Ararat,Sep 2011,83.0,220.0
970,Grampians,Ararat,Sep 2012,81.0,210.0
971,Grampians,Ararat,Sep 2013,69.0,230.0
972,Grampians,Ararat,Sep 2014,79.0,230.0
973,Grampians,Ararat,Sep 2015,90.0,238.0
974,Grampians,Ararat,Sep 2016,86.0,265.0
975,Grampians,Ararat,Sep 2017,85.0,260.0
976,Grampians,Ararat,Sep 2018,86.0,280.0
977,Grampians,Ararat,Sep 2019,71.0,270.0
978,Grampians,Ararat,Sep 2020,63.0,290.0
979,Grampians,Ballarat,Dec 1999,696.0,133.0
980,Grampians,Ballarat,Dec 2000,682.0,140.0
981,Grampians,Ballarat,Dec 2001,647.0,150.0
982,Grampians,Ballarat,Dec 2002,690.0,160.0
983,Grampians,Ballarat,Dec 2003,725.0,170.0
984,Grampians,Ballarat,Dec 2004,726.0,175.0
985,Grampians,Ballarat,Dec 2005,691.0,180.0
986,Grampians,Ballarat,Dec 2006,645.0,190.0
987,Grampians,Ballarat,Dec 2007,722.0,195.0
988,Grampians,Ballarat,Dec 2008,780.0,220.0
989,Grampians,Ballarat,Dec 2009,812.0,230.0
990,Grampians,Ballarat,Dec 2010,868.0,240.0
991,Grampians,Ballarat,Dec 2011,914.0,260.0
992,Grampians,Ballarat,Dec 2012,1020.0,265.0
993,Grampians,Ballarat,Dec 2013,1007.0,260.0
994,Grampians,Ballarat,Dec 2014,1068.0,270.0
995,Grampians,Ballarat,Dec 2015,1134.0,270.0
996,Grampians,Ballarat,Dec 2016,1040.0,280.0
997,Grampians,Ballarat,Dec 2017,1036.0,290.0
998,Grampians,Ballarat,Dec 2018,977.0,300.0
999,Grampians,Ballarat,Dec 2019,1016.0,320.0
1000,Grampians,Ballarat,Dec 2020,968.0,340.0
1001,Grampians,Ballarat,Jun 1999,663.0,130.0
1002,Grampians,Ballarat,Jun 2000,619.0,135.0
1003,Grampians,Ballarat,Jun 2001,582.0,140.0
1004,Grampians,Ballarat,Jun 2002,643.0,160.0
1005,Grampians,Ballarat,Jun 2003,680.0,165.0
1006,Grampians,Ballarat,Jun 2004,613.0,170.0
1007,Grampians,Ballarat,Jun 2005,709.0,180.0
1008,Grampians,Ballarat,Jun 2006,636.0,180.0
1009,Grampians,Ballarat,Jun 2007,687.0,190.0
1010,Grampians,Ballarat,Jun 2008,779.0,210.0
1011,Grampians,Ballarat,Jun 2009,757.0,220.0
1012,Grampians,Ballarat,Jun 2010,734.0,235.0
1013,Grampians,Ballarat,Jun 2011,787.0,250.0
1014,Grampians,Ballarat,Jun 2012,942.0,250.0
1015,Grampians,Ballarat,Jun 2013,959.0,265.0
1016,Grampians,Ballarat,Jun 2014,1028.0,270.0
1017,Grampians,Ballarat,Jun 2015,1062.0,265.0
1018,Grampians,Ballarat,Jun 2016,1134.0,265.0
1019,Grampians,Ballarat,Jun 2017,1048.0,280.0
1020,Grampians,Ballarat,Jun 2018,900.0,295.0
1021,Grampians,Ballarat,Jun 2019,925.0,310.0
1022,Grampians,Ballarat,Jun 2020,1030.0,320.0
1023,Grampians,Ballarat,Jun 2021,940.0,350.0
1024,Grampians,Ballarat,Mar 2000,1098.0,135.0
1025,Grampians,Ballarat,Mar 2001,899.0,140.0
1026,Grampians,Ballarat,Mar 2002,880.0,150.0
1027,Grampians,Ballarat,Mar 2003,916.0,160.0
1028,Grampians,Ballarat,Mar 2004,901.0,175.0
1029,Grampians,Ballarat,Mar 2005,946.0,178.0
1030,Grampians,Ballarat,Mar 2006,907.0,185.0
1031,Grampians,Ballarat,Mar 2007,892.0,190.0
1032,Grampians,Ballarat,Mar 2008,939.0,200.0
1033,Grampians,Ballarat,Mar 2009,923.0,220.0
1034,Grampians,Ballarat,Mar 2010,972.0,230.0
1035,Grampians,Ballarat,Mar 2011,994.0,250.0
1036,Grampians,Ballarat,Mar 2012,1051.0,260.0
1037,Grampians,Ballarat,Mar 2013,1117.0,260.0
1038,Grampians,Ballarat,Mar 2014,1204.0,270.0
1039,Grampians,Ballarat,Mar 2015,1161.0,270.0
1040,Grampians,Ballarat,Mar 2016,1232.0,270.0
1041,Grampians,Ballarat,Mar 2017,1141.0,280.0
1042,Grampians,Ballarat,Mar 2018,1179.0,290.0
1043,Grampians,Ballarat,Mar 2019,1070.0,310.0
1044,Grampians,Ballarat,Mar 2020,1182.0,330.0
1045,Grampians,Ballarat,Mar 2021,1047.0,350.0
1046,Grampians,Ballarat,Sep 1999,659.0,130.0
1047,Grampians,Ballarat,Sep 2000,730.0,140.0
1048,Grampians,Ballarat,Sep 2001,632.0,150.0
1049,Grampians,Ballarat,Sep 2002,623.0,155.0
1050,Grampians,Ballarat,Sep 2003,674.0,165.0
1051,Grampians,Ballarat,Sep 2004,709.0,170.0
1052,Grampians,Ballarat,Sep 2005,725.0,180.0
1053,Grampians,Ballarat,Sep 2006,704.0,180.0
1054,Grampians,Ballarat,Sep 2007,687.0,190.0
1055,Grampians,Ballarat,Sep 2008,720.0,210.0
1056,Grampians,Ballarat,Sep 2009,764.0,220.0
1057,Grampians,Ballarat,Sep 2010,731.0,238.0
1058,Grampians,Ballarat,Sep 2011,836.0,250.0
1059,Grampians,Ballarat,Sep 2012,914.0,260.0
1060,Grampians,Ballarat,Sep 2013,978.0,260.0
1061,Grampians,Ballarat,Sep 2014,1002.0,270.0
1062,Grampians,Ballarat,Sep 2015,1078.0,268.0
1063,Grampians,Ballarat,Sep 2016,1118.0,270.0
1064,Grampians,Ballarat,Sep 2017,980.0,280.0
1065,Grampians,Ballarat,Sep 2018,939.0,300.0
1066,Grampians,Ballarat,Sep 2019,968.0,320.0
1067,Grampians,Ballarat,Sep 2020,1120.0,330.0
1068,Grampians,Golden Plains,Dec 1999,20.0,128.0
1069,Grampians,Golden Plains,Dec 2000,20.0,138.0
1070,Grampians,Golden Plains,Dec 2001,13.0,140.0
1071,Grampians,Golden Plains,Dec 2002,14.0,155.0
1072,Grampians,Golden Plains,Dec 2003,23.0,180.0
1073,Grampians,Golden Plains,Dec 2004,22.0,165.0
1074,Grampians,Golden Plains,Dec 2005,26.0,180.0
1075,Grampians,Golden Plains,Dec 2006,31.0,210.0
1076,Grampians,Golden Plains,Dec 2007,33.0,240.0
1077,Grampians,Golden Plains,Dec 2008,26.0,250.0
1078,Grampians,Golden Plains,Dec 2009,25.0,250.0
1079,Grampians,Golden Plains,Dec 2010,31.0,280.0
1080,Grampians,Golden Plains,Dec 2011,39.0,320.0
1081,Grampians,Golden Plains,Dec 2012,39.0,330.0
1082,Grampians,Golden Plains,Dec 2013,43.0,320.0
1083,Grampians,Golden Plains,Dec 2014,36.0,330.0
1084,Grampians,Golden Plains,Dec 2015,43.0,320.0
1085,Grampians,Golden Plains,Dec 2016,33.0,320.0
1086,Grampians,Golden Plains,Dec 2017,37.0,360.0
1087,Grampians,Golden Plains,Dec 2018,24.0,395.0
1088,Grampians,Golden Plains,Dec 2019,32.0,380.0
1089,Grampians,Golden Plains,Dec 2020,55.0,395.0
1090,Grampians,Golden Plains,Jun 1999,24.0,143.0
1091,Grampians,Golden Plains,Jun 2000,12.0,130.0
1092,Grampians,Golden Plains,Jun 2001,25.0,140.0
1093,Grampians,Golden Plains,Jun 2002,19.0,140.0
1094,Grampians,Golden Plains,Jun 2003,18.0,140.0
1095,Grampians,Golden Plains,Jun 2004,17.0,200.0
1096,Grampians,Golden Plains,Jun 2005,18.0,178.0
1097,Grampians,Golden Plains,Jun 2006,23.0,200.0
1098,Grampians,Golden Plains,Jun 2007,26.0,200.0
1099,Grampians,Golden Plains,Jun 2008,27.0,250.0
1100,Grampians,Golden Plains,Jun 2009,41.0,240.0
1101,Grampians,Golden Plains,Jun 2010,25.0,280.0
1102,Grampians,Golden Plains,Jun 2011,36.0,300.0
1103,Grampians,Golden Plains,Jun 2012,44.0,300.0
1104,Grampians,Golden Plains,Jun 2013,36.0,280.0
1105,Grampians,Golden Plains,Jun 2014,41.0,290.0
1106,Grampians,Golden Plains,Jun 2015,44.0,320.0
1107,Grampians,Golden Plains,Jun 2016,39.0,345.0
1108,Grampians,Golden Plains,Jun 2017,37.0,350.0
1109,Grampians,Golden Plains,Jun 2018,41.0,370.0
1110,Grampians,Golden Plains,Jun 2019,37.0,400.0
1111,Grampians,Golden Plains,Jun 2020,48.0,400.0
1112,Grampians,Golden Plains,Jun 2021,45.0,450.0
1113,Grampians,Golden Plains,Mar 2000,16.0,143.0
1114,Grampians,Golden Plains,Mar 2001,18.0,135.0
1115,Grampians,Golden Plains,Mar 2002,8.0,155.0
1116,Grampians,Golden Plains,Mar 2003,24.0,155.0
1117,Grampians,Golden Plains,Mar 2004,23.0,175.0
1118,Grampians,Golden Plains,Mar 2005,32.0,210.0
1119,Grampians,Golden Plains,Mar 2006,25.0,215.0
1120,Grampians,Golden Plains,Mar 2007,27.0,230.0
1121,Grampians,Golden Plains,Mar 2008,34.0,193.0
1122,Grampians,Golden Plains,Mar 2009,30.0,253.0
1123,Grampians,Golden Plains,Mar 2010,31.0,250.0
1124,Grampians,Golden Plains,Mar 2011,44.0,280.0
1125,Grampians,Golden Plains,Mar 2012,34.0,290.0
1126,Grampians,Golden Plains,Mar 2013,42.0,288.0
1127,Grampians,Golden Plains,Mar 2014,47.0,320.0
1128,Grampians,Golden Plains,Mar 2015,48.0,305.0
1129,Grampians,Golden Plains,Mar 2016,43.0,350.0
1130,Grampians,Golden Plains,Mar 2017,37.0,350.0
1131,Grampians,Golden Plains,Mar 2018,34.0,345.0
1132,Grampians,Golden Plains,Mar 2019,39.0,380.0
1133,Grampians,Golden Plains,Mar 2020,44.0,403.0
1134,Grampians,Golden Plains,Mar 2021,37.0,430.0
1135,Grampians,Golden Plains,Sep 1999,23.0,135.0
1136,Grampians,Golden Plains,Sep 2000,19.0,135.0
1137,Grampians,Golden Plains,Sep 2001,17.0,145.0
1138,Grampians,Golden Plains,Sep 2002,23.0,150.0
1139,Grampians,Golden Plains,Sep 2003,21.0,170.0
1140,Grampians,Golden Plains,Sep 2004,22.0,192.0
1141,Grampians,Golden Plains,Sep 2005,23.0,185.0
1142,Grampians,Golden Plains,Sep 2006,27.0,185.0
1143,Grampians,Golden Plains,Sep 2007,25.0,210.0
1144,Grampians,Golden Plains,Sep 2008,32.0,240.0
1145,Grampians,Golden Plains,Sep 2009,25.0,260.0
1146,Grampians,Golden Plains,Sep 2010,31.0,270.0
1147,Grampians,Golden Plains,Sep 2011,33.0,315.0
1148,Grampians,Golden Plains,Sep 2012,37.0,330.0
1149,Grampians,Golden Plains,Sep 2013,49.0,300.0
1150,Grampians,Golden Plains,Sep 2014,33.0,330.0
1151,Grampians,Golden Plains,Sep 2015,45.0,330.0
1152,Grampians,Golden Plains,Sep 2016,48.0,348.0
1153,Grampians,Golden Plains,Sep 2017,49.0,350.0
1154,Grampians,Golden Plains,Sep 2018,26.0,380.0
1155,Grampians,Golden Plains,Sep 2019,46.0,395.0
1156,Grampians,Golden Plains,Sep 2020,51.0,395.0
1157,Grampians,Hepburn,Dec 1999,53.0,130.0
1158,Grampians,Hepburn,Dec 2000,47.0,135.0
1159,Grampians,Hepburn,Dec 2001,43.0,145.0
1160,Grampians,Hepburn,Dec 2002,46.0,155.0
1161,Grampians,Hepburn,Dec 2003,65.0,160.0
1162,Grampians,Hepburn,Dec 2004,62.0,170.0
1163,Grampians,Hepburn,Dec 2005,60.0,178.0
1164,Grampians,Hepburn,Dec 2006,58.0,190.0
1165,Grampians,Hepburn,Dec 2007,56.0,195.0
1166,Grampians,Hepburn,Dec 2008,81.0,205.0
1167,Grampians,Hepburn,Dec 2009,54.0,228.0
1168,Grampians,Hepburn,Dec 2010,58.0,250.0
1169,Grampians,Hepburn,Dec 2011,68.0,275.0
1170,Grampians,Hepburn,Dec 2012,74.0,278.0
1171,Grampians,Hepburn,Dec 2013,61.0,280.0
1172,Grampians,Hepburn,Dec 2014,73.0,300.0
1173,Grampians,Hepburn,Dec 2015,77.0,320.0
1174,Grampians,Hepburn,Dec 2016,81.0,310.0
1175,Grampians,Hepburn,Dec 2017,73.0,320.0
1176,Grampians,Hepburn,Dec 2018,57.0,350.0
1177,Grampians,Hepburn,Dec 2019,67.0,360.0
1178,Grampians,Hepburn,Dec 2020,50.0,380.0
1179,Grampians,Hepburn,Jun 1999,57.0,130.0
1180,Grampians,Hepburn,Jun 2000,55.0,135.0
1181,Grampians,Hepburn,Jun 2001,44.0,145.0
1182,Grampians,Hepburn,Jun 2002,43.0,150.0
1183,Grampians,Hepburn,Jun 2003,69.0,155.0
1184,Grampians,Hepburn,Jun 2004,55.0,160.0
1185,Grampians,Hepburn,Jun 2005,74.0,170.0
1186,Grampians,Hepburn,Jun 2006,56.0,183.0
1187,Grampians,Hepburn,Jun 2007,56.0,190.0
1188,Grampians,Hepburn,Jun 2008,69.0,200.0
1189,Grampians,Hepburn,Jun 2009,68.0,220.0
1190,Grampians,Hepburn,Jun 2010,62.0,240.0
1191,Grampians,Hepburn,Jun 2011,68.0,270.0
1192,Grampians,Hepburn,Jun 2012,75.0,275.0
1193,Grampians,Hepburn,Jun 2013,69.0,280.0
1194,Grampians,Hepburn,Jun 2014,76.0,283.0
1195,Grampians,Hepburn,Jun 2015,77.0,290.0
1196,Grampians,Hepburn,Jun 2016,72.0,320.0
1197,Grampians,Hepburn,Jun 2017,68.0,320.0
1198,Grampians,Hepburn,Jun 2018,74.0,330.0
1199,Grampians,Hepburn,Jun 2019,73.0,350.0
1200,Grampians,Hepburn,Jun 2020,97.0,350.0
1201,Grampians,Hepburn,Jun 2021,60.0,350.0
1202,Grampians,Hepburn,Mar 2000,70.0,135.0
1203,Grampians,Hepburn,Mar 2001,55.0,140.0
1204,Grampians,Hepburn,Mar 2002,59.0,150.0
1205,Grampians,Hepburn,Mar 2003,49.0,160.0
1206,Grampians,Hepburn,Mar 2004,63.0,170.0
1207,Grampians,Hepburn,Mar 2005,82.0,170.0
1208,Grampians,Hepburn,Mar 2006,67.0,170.0
1209,Grampians,Hepburn,Mar 2007,73.0,185.0
1210,Grampians,Hepburn,Mar 2008,78.0,203.0
1211,Grampians,Hepburn,Mar 2009,81.0,230.0
1212,Grampians,Hepburn,Mar 2010,61.0,250.0
1213,Grampians,Hepburn,Mar 2011,60.0,270.0
1214,Grampians,Hepburn,Mar 2012,69.0,290.0
1215,Grampians,Hepburn,Mar 2013,67.0,285.0
1216,Grampians,Hepburn,Mar 2014,81.0,300.0
1217,Grampians,Hepburn,Mar 2015,73.0,295.0
1218,Grampians,Hepburn,Mar 2016,68.0,310.0
1219,Grampians,Hepburn,Mar 2017,72.0,305.0
1220,Grampians,Hepburn,Mar 2018,76.0,340.0
1221,Grampians,Hepburn,Mar 2019,77.0,350.0
1222,Grampians,Hepburn,Mar 2020,65.0,360.0
1223,Grampians,Hepburn,Mar 2021,57.0,360.0
1224,Grampians,Hepburn,Sep 1999,60.0,130.0
1225,Grampians,Hepburn,Sep 2000,62.0,140.0
1226,Grampians,Hepburn,Sep 2001,53.0,150.0
1227,Grampians,Hepburn,Sep 2002,54.0,150.0
1228,Grampians,Hepburn,Sep 2003,60.0,160.0
1229,Grampians,Hepburn,Sep 2004,65.0,165.0
1230,Grampians,Hepburn,Sep 2005,60.0,180.0
1231,Grampians,Hepburn,Sep 2006,61.0,180.0
1232,Grampians,Hepburn,Sep 2007,72.0,195.0
1233,Grampians,Hepburn,Sep 2008,69.0,220.0
1234,Grampians,Hepburn,Sep 2009,68.0,213.0
1235,Grampians,Hepburn,Sep 2010,83.0,250.0
1236,Grampians,Hepburn,Sep 2011,89.0,250.0
1237,Grampians,Hepburn,Sep 2012,66.0,278.0
1238,Grampians,Hepburn,Sep 2013,71.0,280.0
1239,Grampians,Hepburn,Sep 2014,69.0,295.0
1240,Grampians,Hepburn,Sep 2015,78.0,300.0
1241,Grampians,Hepburn,Sep 2016,71.0,310.0
1242,Grampians,Hepburn,Sep 2017,80.0,340.0
1243,Grampians,Hepburn,Sep 2018,71.0,350.0
1244,Grampians,Hepburn,Sep 2019,59.0,340.0
1245,Grampians,Hepburn,Sep 2020,63.0,350.0
1246,Grampians,Hindmarsh,Dec 1999,15.0,100.0
1247,Grampians,Hindmarsh,Dec 2000,15.0,100.0
1248,Grampians,Hindmarsh,Dec 2001,14.0,110.0
1249,Grampians,Hindmarsh,Dec 2002,16.0,103.0
1250,Grampians,Hindmarsh,Dec 2003,16.0,123.0
1251,Grampians,Hindmarsh,Dec 2004,18.0,120.0
1252,Grampians,Hindmarsh,Dec 2005,20.0,130.0
1253,Grampians,Hindmarsh,Dec 2006,15.0,130.0
1254,Grampians,Hindmarsh,Dec 2007,19.0,135.0
1255,Grampians,Hindmarsh,Dec 2008,23.0,130.0
1256,Grampians,Hindmarsh,Dec 2009,24.0,148.0
1257,Grampians,Hindmarsh,Dec 2010,25.0,145.0
1258,Grampians,Hindmarsh,Dec 2011,20.0,140.0
1259,Grampians,Hindmarsh,Dec 2012,25.0,165.0
1260,Grampians,Hindmarsh,Dec 2013,18.0,168.0
1261,Grampians,Hindmarsh,Dec 2014,27.0,180.0
1262,Grampians,Hindmarsh,Dec 2015,23.0,160.0
1263,Grampians,Hindmarsh,Dec 2016,29.0,180.0
1264,Grampians,Hindmarsh,Dec 2017,28.0,168.0
1265,Grampians,Hindmarsh,Dec 2018,21.0,165.0
1266,Grampians,Hindmarsh,Dec 2019,22.0,183.0
1267,Grampians,Hindmarsh,Dec 2020,18.0,200.0
1268,Grampians,Hindmarsh,Jun 1999,10.0,93.0
1269,Grampians,Hindmarsh,Jun 2000,19.0,95.0
1270,Grampians,Hindmarsh,Jun 2001,8.0,98.0
1271,Grampians,Hindmarsh,Jun 2002,8.0,105.0
1272,Grampians,Hindmarsh,Jun 2003,18.0,118.0
1273,Grampians,Hindmarsh,Jun 2004,16.0,108.0
