,Region,LGA,Quater,Count,Median
0,Barwon South West,Colac-Otway,Dec 1999,7.0,80.0
1,Barwon South West,Colac-Otway,Dec 2000,6.0,83.0
2,Barwon South West,Colac-Otway,Dec 2001,6.0,95.0
3,Barwon South West,Colac-Otway,Dec 2002,10.0,100.0
4,Barwon South West,Colac-Otway,Dec 2003,5.0,115.0
5,Barwon South West,Colac-Otway,Dec 2004,8.0,105.0
6,Barwon South West,Colac-Otway,Dec 2005,9.0,125.0
8,Barwon South West,Colac-Otway,Dec 2007,9.0,140.0
9,Barwon South West,Colac-Otway,Dec 2008,5.0,150.0
10,Barwon South West,Colac-Otway,Dec 2009,6.0,165.0
11,Barwon South West,Colac-Otway,Dec 2010,14.0,150.0
12,Barwon South West,Colac-Otway,Dec 2011,9.0,150.0
13,Barwon South West,Colac-Otway,Dec 2012,7.0,185.0
14,Barwon South West,Colac-Otway,Dec 2013,11.0,180.0
15,Barwon South West,Colac-Otway,Dec 2014,9.0,190.0
16,Barwon South West,Colac-Otway,Dec 2015,18.0,180.0
17,Barwon South West,Colac-Otway,Dec 2016,9.0,195.0
18,Barwon South West,Colac-Otway,Dec 2017,9.0,200.0
19,Barwon South West,Colac-Otway,Dec 2018,4.0,205.0
20,Barwon South West,Colac-Otway,Dec 2019,8.0,215.0
21,Barwon South West,Colac-Otway,Dec 2020,10.0,223.0
22,Barwon South West,Colac-Otway,Jun 1999,6.0,68.0
23,Barwon South West,Colac-Otway,Jun 2000,12.0,75.0
24,Barwon South West,Colac-Otway,Jun 2001,7.0,90.0
26,Barwon South West,Colac-Otway,Jun 2003,8.0,118.0
27,Barwon South West,Colac-Otway,Jun 2004,7.0,110.0
28,Barwon South West,Colac-Otway,Jun 2005,8.0,115.0
29,Barwon South West,Colac-Otway,Jun 2006,10.0,130.0
30,Barwon South West,Colac-Otway,Jun 2007,10.0,138.0
31,Barwon South West,Colac-Otway,Jun 2008,7.0,145.0
32,Barwon South West,Colac-Otway,Jun 2009,12.0,150.0
33,Barwon South West,Colac-Otway,Jun 2010,6.0,160.0
34,Barwon South West,Colac-Otway,Jun 2011,14.0,165.0
35,Barwon South West,Colac-Otway,Jun 2012,8.0,165.0
36,Barwon South West,Colac-Otway,Jun 2013,7.0,185.0
37,Barwon South West,Colac-Otway,Jun 2014,10.0,175.0
38,Barwon South West,Colac-Otway,Jun 2015,6.0,168.0
39,Barwon South West,Colac-Otway,Jun 2016,6.0,178.0
40,Barwon South West,Colac-Otway,Jun 2017,9.0,195.0
41,Barwon South West,Colac-Otway,Jun 2018,8.0,203.0
42,Barwon South West,Colac-Otway,Jun 2019,4.0,214.0
43,Barwon South West,Colac-Otway,Jun 2020,9.0,230.0
44,Barwon South West,Colac-Otway,Jun 2021,11.0,230.0
45,Barwon South West,Colac-Otway,Mar 2000,6.0,80.0
46,Barwon South West,Colac-Otway,Mar 2001,7.0,85.0
47,Barwon South West,Colac-Otway,Mar 2002,7.0,95.0
48,Barwon South West,Colac-Otway,Mar 2003,6.0,115.0
49,Barwon South West,Colac-Otway,Mar 2004,7.0,110.0
50,Barwon South West,Colac-Otway,Mar 2005,11.0,115.0
51,Barwon South West,Colac-Otway,Mar 2006,9.0,115.0
52,Barwon South West,Colac-Otway,Mar 2007,8.0,133.0
53,Barwon South West,Colac-Otway,Mar 2008,7.0,145.0
54,Barwon South West,Colac-Otway,Mar 2009,12.0,130.0
55,Barwon South West,Colac-Otway,Mar 2010,5.0,150.0
56,Barwon South West,Colac-Otway,Mar 2011,8.0,168.0
57,Barwon South West,Colac-Otway,Mar 2012,9.0,170.0
58,Barwon South West,Colac-Otway,Mar 2013,6.0,160.0
59,Barwon South West,Colac-Otway,Mar 2014,13.0,165.0
60,Barwon South West,Colac-Otway,Mar 2015,12.0,190.0
61,Barwon South West,Colac-Otway,Mar 2016,12.0,180.0
62,Barwon South West,Colac-Otway,Mar 2017,5.0,195.0
63,Barwon South West,Colac-Otway,Mar 2018,14.0,190.0
64,Barwon South West,Colac-Otway,Mar 2019,7.0,205.0
65,Barwon South West,Colac-Otway,Mar 2020,12.0,253.0
66,Barwon South West,Colac-Otway,Mar 2021,9.0,230.0
67,Barwon South West,Colac-Otway,Sep 1999,6.0,75.0
68,Barwon South West,Colac-Otway,Sep 2000,10.0,80.0
69,Barwon South West,Colac-Otway,Sep 2001,6.0,85.0
70,Barwon South West,Colac-Otway,Sep 2002,7.0,95.0
71,Barwon South West,Colac-Otway,Sep 2003,12.0,105.0
72,Barwon South West,Colac-Otway,Sep 2004,11.0,110.0
73,Barwon South West,Colac-Otway,Sep 2005,13.0,115.0
74,Barwon South West,Colac-Otway,Sep 2006,10.0,130.0
75,Barwon South West,Colac-Otway,Sep 2007,7.0,135.0
76,Barwon South West,Colac-Otway,Sep 2008,10.0,148.0
77,Barwon South West,Colac-Otway,Sep 2009,5.0,150.0
78,Barwon South West,Colac-Otway,Sep 2010,12.0,153.0
79,Barwon South West,Colac-Otway,Sep 2011,11.0,165.0
80,Barwon South West,Colac-Otway,Sep 2012,11.0,170.0
81,Barwon South West,Colac-Otway,Sep 2013,7.0,150.0
82,Barwon South West,Colac-Otway,Sep 2014,15.0,190.0
83,Barwon South West,Colac-Otway,Sep 2015,7.0,165.0
84,Barwon South West,Colac-Otway,Sep 2016,10.0,195.0
85,Barwon South West,Colac-Otway,Sep 2017,9.0,190.0
86,Barwon South West,Colac-Otway,Sep 2018,12.0,205.0
87,Barwon South West,Colac-Otway,Sep 2019,6.0,210.0
88,Barwon South West,Colac-Otway,Sep 2020,4.0,225.0
891,Grampians,Ararat,Dec 2000,7.0,75.0
892,Grampians,Ararat,Dec 2001,5.0,80.0
910,Grampians,Ararat,Dec 2019,4.0,170.0
911,Grampians,Ararat,Dec 2020,5.0,170.0
913,Grampians,Ararat,Jun 2000,5.0,68.0
916,Grampians,Ararat,Jun 2003,6.0,80.0
920,Grampians,Ararat,Jun 2007,5.0,85.0
923,Grampians,Ararat,Jun 2010,5.0,100.0
929,Grampians,Ararat,Jun 2016,5.0,140.0
932,Grampians,Ararat,Jun 2019,3.0,170.0
933,Grampians,Ararat,Jun 2020,2.0,170.0
934,Grampians,Ararat,Jun 2021,2.0,183.0
936,Grampians,Ararat,Mar 2001,11.0,75.0
937,Grampians,Ararat,Mar 2002,6.0,83.0
939,Grampians,Ararat,Mar 2004,7.0,80.0
941,Grampians,Ararat,Mar 2006,8.0,90.0
943,Grampians,Ararat,Mar 2008,5.0,100.0
947,Grampians,Ararat,Mar 2012,5.0,124.0
948,Grampians,Ararat,Mar 2013,5.0,140.0
954,Grampians,Ararat,Mar 2019,2.0,200.0
956,Grampians,Ararat,Mar 2021,1.0,170.0
958,Grampians,Ararat,Sep 2000,7.0,80.0
960,Grampians,Ararat,Sep 2002,5.0,80.0
961,Grampians,Ararat,Sep 2003,5.0,80.0
976,Grampians,Ararat,Sep 2018,6.0,158.0
977,Grampians,Ararat,Sep 2019,1.0,170.0
978,Grampians,Ararat,Sep 2020,3.0,170.0
979,Grampians,Ballarat,Dec 1999,77.0,80.0
980,Grampians,Ballarat,Dec 2000,92.0,85.0
981,Grampians,Ballarat,Dec 2001,75.0,90.0
982,Grampians,Ballarat,Dec 2002,87.0,95.0
983,Grampians,Ballarat,Dec 2003,64.0,100.0
984,Grampians,Ballarat,Dec 2004,75.0,100.0
985,Grampians,Ballarat,Dec 2005,65.0,105.0
986,Grampians,Ballarat,Dec 2006,59.0,110.0
987,Grampians,Ballarat,Dec 2007,74.0,115.0
988,Grampians,Ballarat,Dec 2008,57.0,120.0
989,Grampians,Ballarat,Dec 2009,79.0,130.0
990,Grampians,Ballarat,Dec 2010,63.0,135.0
991,Grampians,Ballarat,Dec 2011,66.0,150.0
992,Grampians,Ballarat,Dec 2012,76.0,150.0
993,Grampians,Ballarat,Dec 2013,67.0,160.0
994,Grampians,Ballarat,Dec 2014,60.0,160.0
995,Grampians,Ballarat,Dec 2015,62.0,170.0
996,Grampians,Ballarat,Dec 2016,62.0,165.0
997,Grampians,Ballarat,Dec 2017,69.0,175.0
998,Grampians,Ballarat,Dec 2018,62.0,185.0
999,Grampians,Ballarat,Dec 2019,57.0,190.0
1000,Grampians,Ballarat,Dec 2020,53.0,190.0
1001,Grampians,Ballarat,Jun 1999,84.0,80.0
1002,Grampians,Ballarat,Jun 2000,77.0,80.0
1003,Grampians,Ballarat,Jun 2001,81.0,85.0
1004,Grampians,Ballarat,Jun 2002,79.0,90.0
1005,Grampians,Ballarat,Jun 2003,75.0,95.0
1006,Grampians,Ballarat,Jun 2004,69.0,100.0
1007,Grampians,Ballarat,Jun 2005,53.0,100.0
1008,Grampians,Ballarat,Jun 2006,74.0,108.0
1009,Grampians,Ballarat,Jun 2007,74.0,110.0
1010,Grampians,Ballarat,Jun 2008,61.0,120.0
1011,Grampians,Ballarat,Jun 2009,73.0,130.0
1012,Grampians,Ballarat,Jun 2010,64.0,145.0
1013,Grampians,Ballarat,Jun 2011,62.0,148.0
1014,Grampians,Ballarat,Jun 2012,94.0,150.0
1015,Grampians,Ballarat,Jun 2013,97.0,160.0
1016,Grampians,Ballarat,Jun 2014,83.0,155.0
1017,Grampians,Ballarat,Jun 2015,79.0,160.0
1018,Grampians,Ballarat,Jun 2016,87.0,165.0
1019,Grampians,Ballarat,Jun 2017,64.0,180.0
1020,Grampians,Ballarat,Jun 2018,54.0,175.0
1021,Grampians,Ballarat,Jun 2019,49.0,189.0
1022,Grampians,Ballarat,Jun 2020,46.0,190.0
1023,Grampians,Ballarat,Jun 2021,48.0,203.0
1024,Grampians,Ballarat,Mar 2000,146.0,80.0
1025,Grampians,Ballarat,Mar 2001,123.0,85.0
1026,Grampians,Ballarat,Mar 2002,101.0,85.0
1027,Grampians,Ballarat,Mar 2003,85.0,90.0
1028,Grampians,Ballarat,Mar 2004,91.0,95.0
1029,Grampians,Ballarat,Mar 2005,89.0,105.0
1030,Grampians,Ballarat,Mar 2006,81.0,105.0
1031,Grampians,Ballarat,Mar 2007,81.0,110.0
1032,Grampians,Ballarat,Mar 2008,85.0,115.0
1033,Grampians,Ballarat,Mar 2009,82.0,130.0
1034,Grampians,Ballarat,Mar 2010,78.0,130.0
1035,Grampians,Ballarat,Mar 2011,88.0,140.0
1036,Grampians,Ballarat,Mar 2012,89.0,150.0
1037,Grampians,Ballarat,Mar 2013,88.0,156.0
1038,Grampians,Ballarat,Mar 2014,95.0,160.0
1039,Grampians,Ballarat,Mar 2015,76.0,168.0
1040,Grampians,Ballarat,Mar 2016,94.0,165.0
1041,Grampians,Ballarat,Mar 2017,68.0,170.0
1042,Grampians,Ballarat,Mar 2018,68.0,170.0
1043,Grampians,Ballarat,Mar 2019,53.0,185.0
1044,Grampians,Ballarat,Mar 2020,70.0,198.0
1045,Grampians,Ballarat,Mar 2021,42.0,210.0
1046,Grampians,Ballarat,Sep 1999,83.0,80.0
1047,Grampians,Ballarat,Sep 2000,88.0,85.0
1048,Grampians,Ballarat,Sep 2001,77.0,85.0
1049,Grampians,Ballarat,Sep 2002,64.0,90.0
1050,Grampians,Ballarat,Sep 2003,90.0,98.0
1051,Grampians,Ballarat,Sep 2004,77.0,95.0
1052,Grampians,Ballarat,Sep 2005,67.0,100.0
1053,Grampians,Ballarat,Sep 2006,71.0,110.0
1054,Grampians,Ballarat,Sep 2007,57.0,115.0
1055,Grampians,Ballarat,Sep 2008,70.0,120.0
1056,Grampians,Ballarat,Sep 2009,62.0,130.0
1057,Grampians,Ballarat,Sep 2010,81.0,140.0
1058,Grampians,Ballarat,Sep 2011,69.0,140.0
1059,Grampians,Ballarat,Sep 2012,76.0,160.0
1060,Grampians,Ballarat,Sep 2013,60.0,160.0
1061,Grampians,Ballarat,Sep 2014,80.0,155.0
1062,Grampians,Ballarat,Sep 2015,80.0,165.0
1063,Grampians,Ballarat,Sep 2016,79.0,165.0
1064,Grampians,Ballarat,Sep 2017,60.0,170.0
1065,Grampians,Ballarat,Sep 2018,65.0,175.0
1066,Grampians,Ballarat,Sep 2019,57.0,185.0
1067,Grampians,Ballarat,Sep 2020,48.0,195.0
1166,Grampians,Hepburn,Dec 2008,5.0,150.0
1168,Grampians,Hepburn,Dec 2010,5.0,165.0
1169,Grampians,Hepburn,Dec 2011,6.0,190.0
1170,Grampians,Hepburn,Dec 2012,6.0,192.0
1183,Grampians,Hepburn,Jun 2003,6.0,105.0
1184,Grampians,Hepburn,Jun 2004,5.0,120.0
1185,Grampians,Hepburn,Jun 2005,5.0,120.0
1192,Grampians,Hepburn,Jun 2012,7.0,200.0
1203,Grampians,Hepburn,Mar 2001,6.0,98.0
1209,Grampians,Hepburn,Mar 2007,5.0,160.0
1210,Grampians,Hepburn,Mar 2008,5.0,140.0
1216,Grampians,Hepburn,Mar 2014,5.0,225.0
1218,Grampians,Hepburn,Mar 2016,6.0,238.0
1228,Grampians,Hepburn,Sep 2003,5.0,100.0
1233,Grampians,Hepburn,Sep 2008,5.0,150.0
1258,Grampians,Hindmarsh,Dec 2011,6.0,120.0
1285,Grampians,Hindmarsh,Jun 2016,6.0,118.0
1303,Grampians,Hindmarsh,Mar 2012,6.0,120.0
1304,Grampians,Hindmarsh,Mar 2013,5.0,75.0
1306,Grampians,Hindmarsh,Mar 2015,5.0,130.0
1324,Grampians,Hindmarsh,Sep 2010,5.0,50.0
1325,Grampians,Hindmarsh,Sep 2011,9.0,75.0
1327,Grampians,Hindmarsh,Sep 2013,7.0,80.0
1329,Grampians,Hindmarsh,Sep 2015,5.0,100.0
1335,Grampians,Horsham,Dec 1999,9.0,65.0
1336,Grampians,Horsham,Dec 2000,10.0,70.0
1337,Grampians,Horsham,Dec 2001,8.0,75.0
1338,Grampians,Horsham,Dec 2002,11.0,75.0
1339,Grampians,Horsham,Dec 2003,9.0,75.0
1342,Grampians,Horsham,Dec 2006,8.0,93.0
1343,Grampians,Horsham,Dec 2007,7.0,95.0
1344,Grampians,Horsham,Dec 2008,11.0,110.0
1345,Grampians,Horsham,Dec 2009,9.0,110.0
1346,Grampians,Horsham,Dec 2010,11.0,110.0
1347,Grampians,Horsham,Dec 2011,8.0,113.0
1348,Grampians,Horsham,Dec 2012,11.0,150.0
1349,Grampians,Horsham,Dec 2013,8.0,140.0
1350,Grampians,Horsham,Dec 2014,13.0,220.0
1351,Grampians,Horsham,Dec 2015,10.0,160.0
1352,Grampians,Horsham,Dec 2016,12.0,183.0
1353,Grampians,Horsham,Dec 2017,8.0,200.0
1354,Grampians,Horsham,Dec 2018,16.0,160.0
1355,Grampians,Horsham,Dec 2019,15.0,230.0
1356,Grampians,Horsham,Dec 2020,11.0,185.0
1357,Grampians,Horsham,Jun 1999,7.0,65.0
1358,Grampians,Horsham,Jun 2000,9.0,60.0
1359,Grampians,Horsham,Jun 2001,7.0,70.0
1360,Grampians,Horsham,Jun 2002,9.0,70.0
1361,Grampians,Horsham,Jun 2003,7.0,70.0
1362,Grampians,Horsham,Jun 2004,6.0,78.0
1364,Grampians,Horsham,Jun 2006,5.0,80.0
1365,Grampians,Horsham,Jun 2007,8.0,113.0
1366,Grampians,Horsham,Jun 2008,13.0,110.0
1367,Grampians,Horsham,Jun 2009,11.0,100.0
1368,Grampians,Horsham,Jun 2010,9.0,95.0
1369,Grampians,Horsham,Jun 2011,9.0,283.0
1370,Grampians,Horsham,Jun 2012,11.0,160.0
1371,Grampians,Horsham,Jun 2013,10.0,232.0
1372,Grampians,Horsham,Jun 2014,11.0,135.0
1373,Grampians,Horsham,Jun 2015,5.0,266.0
1374,Grampians,Horsham,Jun 2016,7.0,125.0
1375,Grampians,Horsham,Jun 2017,21.0,250.0
1376,Grampians,Horsham,Jun 2018,11.0,230.0
1377,Grampians,Horsham,Jun 2019,10.0,190.0
1378,Grampians,Horsham,Jun 2020,19.0,230.0
1379,Grampians,Horsham,Jun 2021,9.0,220.0
1380,Grampians,Horsham,Mar 2000,10.0,65.0
1381,Grampians,Horsham,Mar 2001,11.0,70.0
1382,Grampians,Horsham,Mar 2002,9.0,70.0
1383,Grampians,Horsham,Mar 2003,11.0,75.0
1384,Grampians,Horsham,Mar 2004,7.0,65.0
1385,Grampians,Horsham,Mar 2005,6.0,80.0
1386,Grampians,Horsham,Mar 2006,6.0,83.0
1387,Grampians,Horsham,Mar 2007,8.0,100.0
1388,Grampians,Horsham,Mar 2008,13.0,85.0
1389,Grampians,Horsham,Mar 2009,13.0,105.0
1390,Grampians,Horsham,Mar 2010,13.0,160.0
1391,Grampians,Horsham,Mar 2011,14.0,110.0
1392,Grampians,Horsham,Mar 2012,8.0,120.0
1393,Grampians,Horsham,Mar 2013,11.0,150.0
1394,Grampians,Horsham,Mar 2014,5.0,301.0
1395,Grampians,Horsham,Mar 2015,16.0,145.0
1396,Grampians,Horsham,Mar 2016,12.0,175.0
1397,Grampians,Horsham,Mar 2017,11.0,155.0
1398,Grampians,Horsham,Mar 2018,14.0,213.0
1399,Grampians,Horsham,Mar 2019,15.0,250.0
1400,Grampians,Horsham,Mar 2020,11.0,250.0
1401,Grampians,Horsham,Mar 2021,11.0,180.0
1402,Grampians,Horsham,Sep 1999,11.0,65.0
1403,Grampians,Horsham,Sep 2000,6.0,65.0
1404,Grampians,Horsham,Sep 2001,9.0,70.0
1405,Grampians,Horsham,Sep 2002,5.0,80.0
1406,Grampians,Horsham,Sep 2003,8.0,83.0
1407,Grampians,Horsham,Sep 2004,6.0,78.0
1408,Grampians,Horsham,Sep 2005,6.0,83.0
1410,Grampians,Horsham,Sep 2007,5.0,95.0
1411,Grampians,Horsham,Sep 2008,10.0,100.0
1412,Grampians,Horsham,Sep 2009,8.0,125.0
1413,Grampians,Horsham,Sep 2010,8.0,145.0
1414,Grampians,Horsham,Sep 2011,10.0,135.0
1415,Grampians,Horsham,Sep 2012,5.0,148.0
1416,Grampians,Horsham,Sep 2013,9.0,115.0
1417,Grampians,Horsham,Sep 2014,10.0,178.0
1418,Grampians,Horsham,Sep 2015,11.0,200.0
1419,Grampians,Horsham,Sep 2016,11.0,145.0
1420,Grampians,Horsham,Sep 2017,10.0,218.0
1421,Grampians,Horsham,Sep 2018,11.0,150.0
1422,Grampians,Horsham,Sep 2019,7.0,160.0
1423,Grampians,Horsham,Sep 2020,8.0,263.0
1424,Grampians,Moorabool,Dec 1999,5.0,95.0
1427,Grampians,Moorabool,Dec 2002,6.0,85.0
1429,Grampians,Moorabool,Dec 2004,6.0,110.0
1432,Grampians,Moorabool,Dec 2007,6.0,145.0
1433,Grampians,Moorabool,Dec 2008,7.0,150.0
1434,Grampians,Moorabool,Dec 2009,5.0,155.0
1435,Grampians,Moorabool,Dec 2010,8.0,145.0
1438,Grampians,Moorabool,Dec 2013,5.0,175.0
1439,Grampians,Moorabool,Dec 2014,5.0,140.0
1441,Grampians,Moorabool,Dec 2016,6.0,200.0
1442,Grampians,Moorabool,Dec 2017,6.0,215.0
1443,Grampians,Moorabool,Dec 2018,9.0,240.0
1444,Grampians,Moorabool,Dec 2019,5.0,250.0
1445,Grampians,Moorabool,Dec 2020,4.0,300.0
1446,Grampians,Moorabool,Jun 1999,6.0,80.0
1447,Grampians,Moorabool,Jun 2000,6.0,88.0
1448,Grampians,Moorabool,Jun 2001,9.0,95.0
1449,Grampians,Moorabool,Jun 2002,5.0,90.0
1453,Grampians,Moorabool,Jun 2006,6.0,95.0
1455,Grampians,Moorabool,Jun 2008,13.0,295.0
1458,Grampians,Moorabool,Jun 2011,6.0,160.0
1459,Grampians,Moorabool,Jun 2012,11.0,170.0
1461,Grampians,Moorabool,Jun 2014,5.0,140.0
1462,Grampians,Moorabool,Jun 2015,8.0,175.0
1464,Grampians,Moorabool,Jun 2017,5.0,220.0
1466,Grampians,Moorabool,Jun 2019,1.0,240.0
1467,Grampians,Moorabool,Jun 2020,6.0,235.0
1468,Grampians,Moorabool,Jun 2021,2.0,245.0
1469,Grampians,Moorabool,Mar 2000,9.0,85.0
1470,Grampians,Moorabool,Mar 2001,12.0,93.0
1471,Grampians,Moorabool,Mar 2002,6.0,85.0
1472,Grampians,Moorabool,Mar 2003,5.0,95.0
1473,Grampians,Moorabool,Mar 2004,9.0,100.0
1477,Grampians,Moorabool,Mar 2008,14.0,395.0
1479,Grampians,Moorabool,Mar 2010,6.0,150.0
1480,Grampians,Moorabool,Mar 2011,8.0,175.0
1481,Grampians,Moorabool,Mar 2012,6.0,190.0
1483,Grampians,Moorabool,Mar 2014,5.0,190.0
1484,Grampians,Moorabool,Mar 2015,7.0,180.0
1488,Grampians,Moorabool,Mar 2019,6.0,255.0
1489,Grampians,Moorabool,Mar 2020,5.0,230.0
1490,Grampians,Moorabool,Mar 2021,5.0,240.0
1491,Grampians,Moorabool,Sep 1999,7.0,65.0
1492,Grampians,Moorabool,Sep 2000,6.0,85.0
1493,Grampians,Moorabool,Sep 2001,5.0,100.0
1497,Grampians,Moorabool,Sep 2005,5.0,90.0
1499,Grampians,Moorabool,Sep 2007,11.0,556.0
1500,Grampians,Moorabool,Sep 2008,13.0,130.0
1501,Grampians,Moorabool,Sep 2009,6.0,130.0
1502,Grampians,Moorabool,Sep 2010,9.0,155.0
1507,Grampians,Moorabool,Sep 2015,7.0,225.0
1508,Grampians,Moorabool,Sep 2016,5.0,210.0
1509,Grampians,Moorabool,Sep 2017,5.0,230.0
1510,Grampians,Moorabool,Sep 2018,7.0,230.0
1511,Grampians,Moorabool,Sep 2019,8.0,223.0
1512,Grampians,Moorabool,Sep 2020,5.0,250.0
1513,Grampians,Northern Grampians,Dec 1999,6.0,75.0
1515,Grampians,Northern Grampians,Dec 2001,8.0,74.0
1516,Grampians,Northern Grampians,Dec 2002,5.0,85.0
1517,Grampians,Northern Grampians,Dec 2003,6.0,83.0
1518,Grampians,Northern Grampians,Dec 2004,9.0,85.0
1519,Grampians,Northern Grampians,Dec 2005,5.0,85.0
1521,Grampians,Northern Grampians,Dec 2007,9.0,90.0
1522,Grampians,Northern Grampians,Dec 2008,6.0,90.0
1523,Grampians,Northern Grampians,Dec 2009,8.0,95.0
1525,Grampians,Northern Grampians,Dec 2011,5.0,100.0
1526,Grampians,Northern Grampians,Dec 2012,10.0,108.0
1527,Grampians,Northern Grampians,Dec 2013,5.0,140.0
1528,Grampians,Northern Grampians,Dec 2014,10.0,190.0
1529,Grampians,Northern Grampians,Dec 2015,10.0,123.0
1530,Grampians,Northern Grampians,Dec 2016,9.0,135.0
1531,Grampians,Northern Grampians,Dec 2017,13.0,120.0
1535,Grampians,Northern Grampians,Jun 1999,6.0,75.0
1536,Grampians,Northern Grampians,Jun 2000,5.0,75.0
1537,Grampians,Northern Grampians,Jun 2001,8.0,75.0
1538,Grampians,Northern Grampians,Jun 2002,7.0,85.0
1539,Grampians,Northern Grampians,Jun 2003,8.0,85.0
1541,Grampians,Northern Grampians,Jun 2005,8.0,83.0
1543,Grampians,Northern Grampians,Jun 2007,7.0,85.0
1544,Grampians,Northern Grampians,Jun 2008,6.0,115.0
1546,Grampians,Northern Grampians,Jun 2010,6.0,108.0
1549,Grampians,Northern Grampians,Jun 2013,5.0,120.0
1550,Grampians,Northern Grampians,Jun 2014,5.0,120.0
1551,Grampians,Northern Grampians,Jun 2015,8.0,123.0
1552,Grampians,Northern Grampians,Jun 2016,7.0,150.0
1553,Grampians,Northern Grampians,Jun 2017,9.0,150.0
1554,Grampians,Northern Grampians,Jun 2018,7.0,155.0
1558,Grampians,Northern Grampians,Mar 2000,11.0,80.0
1559,Grampians,Northern Grampians,Mar 2001,7.0,75.0
1560,Grampians,Northern Grampians,Mar 2002,12.0,78.0
1561,Grampians,Northern Grampians,Mar 2003,10.0,85.0
1562,Grampians,Northern Grampians,Mar 2004,6.0,85.0
1563,Grampians,Northern Grampians,Mar 2005,6.0,93.0
1564,Grampians,Northern Grampians,Mar 2006,5.0,92.0
1565,Grampians,Northern Grampians,Mar 2007,13.0,95.0
1566,Grampians,Northern Grampians,Mar 2008,5.0,90.0
1567,Grampians,Northern Grampians,Mar 2009,8.0,85.0
1568,Grampians,Northern Grampians,Mar 2010,5.0,100.0
1569,Grampians,Northern Grampians,Mar 2011,5.0,105.0
1570,Grampians,Northern Grampians,Mar 2012,7.0,115.0
1571,Grampians,Northern Grampians,Mar 2013,7.0,95.0
1572,Grampians,Northern Grampians,Mar 2014,6.0,115.0
1573,Grampians,Northern Grampians,Mar 2015,7.0,100.0
1576,Grampians,Northern Grampians,Mar 2018,12.0,140.0
1581,Grampians,Northern Grampians,Sep 2000,11.0,75.0
1582,Grampians,Northern Grampians,Sep 2001,12.0,78.0
1583,Grampians,Northern Grampians,Sep 2002,7.0,85.0
1584,Grampians,Northern Grampians,Sep 2003,8.0,85.0
1586,Grampians,Northern Grampians,Sep 2005,8.0,88.0
1589,Grampians,Northern Grampians,Sep 2008,6.0,93.0
1590,Grampians,Northern Grampians,Sep 2009,5.0,100.0
1592,Grampians,Northern Grampians,Sep 2011,6.0,100.0
1593,Grampians,Northern Grampians,Sep 2012,5.0,95.0
1596,Grampians,Northern Grampians,Sep 2015,6.0,128.0
1597,Grampians,Northern Grampians,Sep 2016,6.0,133.0
1791,Grampians,Yarriambiack,Dec 2010,5.0,95.0
1799,Grampians,Yarriambiack,Dec 2018,1.0,120.0
1800,Grampians,Yarriambiack,Dec 2019,4.0,130.0
1801,Grampians,Yarriambiack,Dec 2020,2.0,128.0
1820,Grampians,Yarriambiack,Jun 2017,6.0,110.0
1822,Grampians,Yarriambiack,Jun 2019,2.0,120.0
1823,Grampians,Yarriambiack,Jun 2020,1.0,130.0
1824,Grampians,Yarriambiack,Jun 2021,3.0,110.0
1844,Grampians,Yarriambiack,Mar 2019,2.0,125.0
1845,Grampians,Yarriambiack,Mar 2020,2.0,115.0
1846,Grampians,Yarriambiack,Mar 2021,4.0,120.0
1859,Grampians,Yarriambiack,Sep 2011,6.0,105.0
1866,Grampians,Yarriambiack,Sep 2018,6.0,120.0
1867,Grampians,Yarriambiack,Sep 2019,3.0,115.0
1868,Grampians,Yarriambiack,Sep 2020,1.0,130.0
1969,Loddon Mallee,Buloke,Dec 2010,6.0,108.0
1975,Loddon Mallee,Buloke,Dec 2016,6.0,118.0
2047,Loddon Mallee,Campaspe,Dec 1999,19.0,85.0
2048,Loddon Mallee,Campaspe,Dec 2000,23.0,90.0
2049,Loddon Mallee,Campaspe,Dec 2001,14.0,90.0
2050,Loddon Mallee,Campaspe,Dec 2002,26.0,89.0
2051,Loddon Mallee,Campaspe,Dec 2003,15.0,90.0
2052,Loddon Mallee,Campaspe,Dec 2004,22.0,89.0
2053,Loddon Mallee,Campaspe,Dec 2005,17.0,95.0
2054,Loddon Mallee,Campaspe,Dec 2006,9.0,95.0
2055,Loddon Mallee,Campaspe,Dec 2007,10.0,123.0
2056,Loddon Mallee,Campaspe,Dec 2008,15.0,130.0
2057,Loddon Mallee,Campaspe,Dec 2009,9.0,130.0
2058,Loddon Mallee,Campaspe,Dec 2010,11.0,120.0
2059,Loddon Mallee,Campaspe,Dec 2011,10.0,128.0
2060,Loddon Mallee,Campaspe,Dec 2012,7.0,140.0
2061,Loddon Mallee,Campaspe,Dec 2013,15.0,125.0
2062,Loddon Mallee,Campaspe,Dec 2014,15.0,130.0
2063,Loddon Mallee,Campaspe,Dec 2015,15.0,150.0
2065,Loddon Mallee,Campaspe,Dec 2017,13.0,130.0
2066,Loddon Mallee,Campaspe,Dec 2018,15.0,150.0
2067,Loddon Mallee,Campaspe,Dec 2019,11.0,165.0
2068,Loddon Mallee,Campaspe,Dec 2020,12.0,170.0
2069,Loddon Mallee,Campaspe,Jun 1999,14.0,83.0
2070,Loddon Mallee,Campaspe,Jun 2000,15.0,85.0
2071,Loddon Mallee,Campaspe,Jun 2001,5.0,105.0
2072,Loddon Mallee,Campaspe,Jun 2002,5.0,100.0
