,Region,LGA,Quater,Count,Median
3223,Hume,Indigo,Dec 2018,11.0,370.0
3224,Hume,Indigo,Dec 2019,17.0,375.0
3225,Hume,Indigo,Dec 2020,18.0,395.0
3226,Hume,Indigo,Jun 1999,8.0,165.0
3227,Hume,Indigo,Jun 2000,7.0,170.0
3228,Hume,Indigo,Jun 2001,8.0,165.0
3229,Hume,Indigo,Jun 2002,5.0,190.0
3230,Hume,Indigo,Jun 2003,9.0,200.0
3231,Hume,Indigo,Jun 2004,6.0,183.0
3232,Hume,Indigo,Jun 2005,7.0,220.0
3233,Hume,Indigo,Jun 2006,7.0,200.0
3234,Hume,Indigo,Jun 2007,10.0,250.0
3235,Hume,Indigo,Jun 2008,14.0,263.0
3236,Hume,Indigo,Jun 2009,8.0,273.0
3237,Hume,Indigo,Jun 2010,20.0,298.0
3238,Hume,Indigo,Jun 2011,10.0,345.0
3239,Hume,Indigo,Jun 2012,9.0,330.0
3240,Hume,Indigo,Jun 2013,10.0,298.0
3241,Hume,Indigo,Jun 2014,11.0,350.0
3242,Hume,Indigo,Jun 2015,9.0,360.0
3243,Hume,Indigo,Jun 2016,11.0,360.0
3244,Hume,Indigo,Jun 2017,12.0,313.0
3245,Hume,Indigo,Jun 2018,10.0,380.0
3246,Hume,Indigo,Jun 2019,8.0,378.0
3247,Hume,Indigo,Jun 2020,8.0,365.0
3248,Hume,Indigo,Jun 2021,11.0,420.0
3250,Hume,Indigo,Mar 2001,9.0,165.0
3252,Hume,Indigo,Mar 2003,7.0,180.0
3253,Hume,Indigo,Mar 2004,11.0,220.0
3254,Hume,Indigo,Mar 2005,9.0,200.0
3255,Hume,Indigo,Mar 2006,8.0,250.0
3256,Hume,Indigo,Mar 2007,10.0,220.0
3257,Hume,Indigo,Mar 2008,13.0,250.0
3258,Hume,Indigo,Mar 2009,11.0,290.0
3259,Hume,Indigo,Mar 2010,12.0,275.0
3260,Hume,Indigo,Mar 2011,10.0,255.0
3261,Hume,Indigo,Mar 2012,7.0,340.0
3262,Hume,Indigo,Mar 2013,13.0,340.0
3263,Hume,Indigo,Mar 2014,16.0,330.0
3264,Hume,Indigo,Mar 2015,17.0,330.0
3265,Hume,Indigo,Mar 2016,13.0,340.0
3266,Hume,Indigo,Mar 2017,10.0,355.0
3267,Hume,Indigo,Mar 2018,9.0,380.0
3268,Hume,Indigo,Mar 2019,14.0,400.0
3269,Hume,Indigo,Mar 2020,14.0,393.0
3270,Hume,Indigo,Mar 2021,7.0,420.0
3271,Hume,Indigo,Sep 1999,6.0,155.0
3273,Hume,Indigo,Sep 2001,6.0,200.0
3275,Hume,Indigo,Sep 2003,12.0,185.0
3276,Hume,Indigo,Sep 2004,8.0,225.0
3277,Hume,Indigo,Sep 2005,9.0,230.0
3278,Hume,Indigo,Sep 2006,5.0,250.0
3279,Hume,Indigo,Sep 2007,7.0,265.0
3281,Hume,Indigo,Sep 2009,11.0,260.0
3282,Hume,Indigo,Sep 2010,7.0,260.0
3283,Hume,Indigo,Sep 2011,9.0,310.0
3285,Hume,Indigo,Sep 2013,17.0,330.0
3286,Hume,Indigo,Sep 2014,15.0,325.0
3287,Hume,Indigo,Sep 2015,9.0,320.0
3288,Hume,Indigo,Sep 2016,7.0,360.0
3289,Hume,Indigo,Sep 2017,12.0,380.0
3290,Hume,Indigo,Sep 2018,14.0,373.0
3291,Hume,Indigo,Sep 2019,9.0,400.0
3292,Hume,Indigo,Sep 2020,6.0,373.0
3301,Hume,Mansfield,Dec 2007,6.0,240.0
3304,Hume,Mansfield,Dec 2010,8.0,300.0
3306,Hume,Mansfield,Dec 2012,7.0,300.0
3307,Hume,Mansfield,Dec 2013,6.0,350.0
3308,Hume,Mansfield,Dec 2014,6.0,345.0
3309,Hume,Mansfield,Dec 2015,10.0,350.0
3310,Hume,Mansfield,Dec 2016,6.0,360.0
3311,Hume,Mansfield,Dec 2017,8.0,400.0
3312,Hume,Mansfield,Dec 2018,9.0,410.0
3313,Hume,Mansfield,Dec 2019,10.0,383.0
3314,Hume,Mansfield,Dec 2020,5.0,410.0
3315,Hume,Mansfield,Jun 1999,5.0,140.0
3329,Hume,Mansfield,Jun 2013,6.0,300.0
3331,Hume,Mansfield,Jun 2015,5.0,330.0
3332,Hume,Mansfield,Jun 2016,9.0,330.0
3333,Hume,Mansfield,Jun 2017,10.0,355.0
3334,Hume,Mansfield,Jun 2018,5.0,430.0
3335,Hume,Mansfield,Jun 2019,9.0,400.0
3336,Hume,Mansfield,Jun 2020,10.0,398.0
3337,Hume,Mansfield,Jun 2021,9.0,450.0
3343,Hume,Mansfield,Mar 2005,5.0,205.0
3351,Hume,Mansfield,Mar 2013,6.0,370.0
3352,Hume,Mansfield,Mar 2014,8.0,368.0
3353,Hume,Mansfield,Mar 2015,8.0,365.0
3354,Hume,Mansfield,Mar 2016,7.0,360.0
3355,Hume,Mansfield,Mar 2017,5.0,350.0
3356,Hume,Mansfield,Mar 2018,10.0,400.0
3357,Hume,Mansfield,Mar 2019,9.0,430.0
3358,Hume,Mansfield,Mar 2020,9.0,420.0
3359,Hume,Mansfield,Mar 2021,6.0,425.0
3375,Hume,Mansfield,Sep 2014,7.0,335.0
3377,Hume,Mansfield,Sep 2016,5.0,350.0
3379,Hume,Mansfield,Sep 2018,9.0,380.0
3380,Hume,Mansfield,Sep 2019,12.0,405.0
3381,Hume,Mansfield,Sep 2020,20.0,415.0
3382,Hume,Mitchell,Dec 1999,12.0,168.0
3383,Hume,Mitchell,Dec 2000,6.0,178.0
3384,Hume,Mitchell,Dec 2001,11.0,170.0
3385,Hume,Mitchell,Dec 2002,12.0,190.0
3386,Hume,Mitchell,Dec 2003,11.0,225.0
3387,Hume,Mitchell,Dec 2004,24.0,225.0
3388,Hume,Mitchell,Dec 2005,15.0,250.0
3389,Hume,Mitchell,Dec 2006,22.0,245.0
3390,Hume,Mitchell,Dec 2007,23.0,275.0
3391,Hume,Mitchell,Dec 2008,41.0,280.0
3392,Hume,Mitchell,Dec 2009,33.0,320.0
3393,Hume,Mitchell,Dec 2010,33.0,340.0
3394,Hume,Mitchell,Dec 2011,46.0,350.0
3395,Hume,Mitchell,Dec 2012,44.0,335.0
3396,Hume,Mitchell,Dec 2013,56.0,320.0
3397,Hume,Mitchell,Dec 2014,71.0,330.0
3398,Hume,Mitchell,Dec 2015,72.0,330.0
3399,Hume,Mitchell,Dec 2016,73.0,345.0
3400,Hume,Mitchell,Dec 2017,82.0,360.0
3401,Hume,Mitchell,Dec 2018,76.0,370.0
3402,Hume,Mitchell,Dec 2019,95.0,390.0
3403,Hume,Mitchell,Dec 2020,88.0,395.0
3404,Hume,Mitchell,Jun 1999,10.0,161.0
3405,Hume,Mitchell,Jun 2000,10.0,150.0
3406,Hume,Mitchell,Jun 2001,13.0,190.0
3407,Hume,Mitchell,Jun 2002,11.0,200.0
3408,Hume,Mitchell,Jun 2003,20.0,200.0
3409,Hume,Mitchell,Jun 2004,15.0,240.0
3410,Hume,Mitchell,Jun 2005,26.0,250.0
3411,Hume,Mitchell,Jun 2006,13.0,260.0
3412,Hume,Mitchell,Jun 2007,26.0,260.0
3413,Hume,Mitchell,Jun 2008,29.0,275.0
3414,Hume,Mitchell,Jun 2009,26.0,310.0
3415,Hume,Mitchell,Jun 2010,30.0,330.0
3416,Hume,Mitchell,Jun 2011,28.0,360.0
3417,Hume,Mitchell,Jun 2012,49.0,350.0
3418,Hume,Mitchell,Jun 2013,59.0,330.0
3419,Hume,Mitchell,Jun 2014,59.0,340.0
3420,Hume,Mitchell,Jun 2015,61.0,340.0
3421,Hume,Mitchell,Jun 2016,69.0,340.0
3422,Hume,Mitchell,Jun 2017,68.0,350.0
3423,Hume,Mitchell,Jun 2018,83.0,370.0
3424,Hume,Mitchell,Jun 2019,62.0,400.0
3425,Hume,Mitchell,Jun 2020,120.0,380.0
3426,Hume,Mitchell,Jun 2021,101.0,400.0
3427,Hume,Mitchell,Mar 2000,13.0,170.0
3428,Hume,Mitchell,Mar 2001,9.0,200.0
3429,Hume,Mitchell,Mar 2002,7.0,190.0
3430,Hume,Mitchell,Mar 2003,21.0,220.0
3431,Hume,Mitchell,Mar 2004,24.0,218.0
3432,Hume,Mitchell,Mar 2005,16.0,230.0
3433,Hume,Mitchell,Mar 2006,33.0,230.0
3434,Hume,Mitchell,Mar 2007,26.0,270.0
3435,Hume,Mitchell,Mar 2008,41.0,285.0
3436,Hume,Mitchell,Mar 2009,31.0,320.0
3437,Hume,Mitchell,Mar 2010,17.0,340.0
3438,Hume,Mitchell,Mar 2011,23.0,360.0
3439,Hume,Mitchell,Mar 2012,59.0,340.0
3440,Hume,Mitchell,Mar 2013,45.0,330.0
3441,Hume,Mitchell,Mar 2014,73.0,330.0
3442,Hume,Mitchell,Mar 2015,60.0,330.0
3443,Hume,Mitchell,Mar 2016,83.0,340.0
3444,Hume,Mitchell,Mar 2017,87.0,350.0
3445,Hume,Mitchell,Mar 2018,71.0,370.0
3446,Hume,Mitchell,Mar 2019,79.0,380.0
3447,Hume,Mitchell,Mar 2020,101.0,380.0
3448,Hume,Mitchell,Mar 2021,105.0,390.0
3449,Hume,Mitchell,Sep 1999,12.0,163.0
3450,Hume,Mitchell,Sep 2000,8.0,165.0
3451,Hume,Mitchell,Sep 2001,13.0,200.0
3452,Hume,Mitchell,Sep 2002,11.0,198.0
3453,Hume,Mitchell,Sep 2003,13.0,210.0
3454,Hume,Mitchell,Sep 2004,17.0,230.0
3455,Hume,Mitchell,Sep 2005,19.0,240.0
3456,Hume,Mitchell,Sep 2006,32.0,250.0
3457,Hume,Mitchell,Sep 2007,15.0,260.0
3458,Hume,Mitchell,Sep 2008,28.0,279.0
3459,Hume,Mitchell,Sep 2009,21.0,300.0
3460,Hume,Mitchell,Sep 2010,24.0,370.0
3461,Hume,Mitchell,Sep 2011,47.0,350.0
3462,Hume,Mitchell,Sep 2012,53.0,340.0
3463,Hume,Mitchell,Sep 2013,63.0,330.0
3464,Hume,Mitchell,Sep 2014,71.0,340.0
3465,Hume,Mitchell,Sep 2015,69.0,345.0
3466,Hume,Mitchell,Sep 2016,79.0,350.0
3467,Hume,Mitchell,Sep 2017,67.0,360.0
3468,Hume,Mitchell,Sep 2018,113.0,365.0
3469,Hume,Mitchell,Sep 2019,118.0,390.0
3470,Hume,Mitchell,Sep 2020,117.0,390.0
3471,Hume,Moira,Dec 1999,10.0,160.0
3472,Hume,Moira,Dec 2000,13.0,160.0
3473,Hume,Moira,Dec 2001,9.0,150.0
3474,Hume,Moira,Dec 2002,9.0,200.0
3475,Hume,Moira,Dec 2003,15.0,180.0
3476,Hume,Moira,Dec 2004,8.0,200.0
3477,Hume,Moira,Dec 2005,7.0,240.0
3478,Hume,Moira,Dec 2006,13.0,250.0
3479,Hume,Moira,Dec 2007,8.0,245.0
3480,Hume,Moira,Dec 2008,11.0,200.0
3481,Hume,Moira,Dec 2009,19.0,300.0
3482,Hume,Moira,Dec 2010,14.0,275.0
3483,Hume,Moira,Dec 2011,19.0,325.0
3484,Hume,Moira,Dec 2012,26.0,300.0
3485,Hume,Moira,Dec 2013,18.0,330.0
3486,Hume,Moira,Dec 2014,14.0,348.0
3487,Hume,Moira,Dec 2015,18.0,373.0
3488,Hume,Moira,Dec 2016,34.0,365.0
3489,Hume,Moira,Dec 2017,32.0,348.0
3490,Hume,Moira,Dec 2018,26.0,380.0
3491,Hume,Moira,Dec 2019,25.0,390.0
3492,Hume,Moira,Dec 2020,13.0,420.0
3493,Hume,Moira,Jun 1999,16.0,135.0
3494,Hume,Moira,Jun 2000,7.0,155.0
3495,Hume,Moira,Jun 2001,7.0,140.0
3496,Hume,Moira,Jun 2002,12.0,190.0
3497,Hume,Moira,Jun 2003,13.0,180.0
3498,Hume,Moira,Jun 2004,13.0,185.0
3499,Hume,Moira,Jun 2005,14.0,200.0
3500,Hume,Moira,Jun 2006,6.0,250.0
3501,Hume,Moira,Jun 2007,12.0,208.0
3502,Hume,Moira,Jun 2008,25.0,250.0
3503,Hume,Moira,Jun 2009,20.0,230.0
3504,Hume,Moira,Jun 2010,20.0,260.0
3505,Hume,Moira,Jun 2011,14.0,215.0
3506,Hume,Moira,Jun 2012,19.0,300.0
3507,Hume,Moira,Jun 2013,16.0,295.0
3508,Hume,Moira,Jun 2014,22.0,330.0
3509,Hume,Moira,Jun 2015,21.0,340.0
3510,Hume,Moira,Jun 2016,25.0,375.0
3511,Hume,Moira,Jun 2017,24.0,355.0
3512,Hume,Moira,Jun 2018,25.0,370.0
3513,Hume,Moira,Jun 2019,23.0,390.0
3514,Hume,Moira,Jun 2020,29.0,350.0
3515,Hume,Moira,Jun 2021,16.0,365.0
3516,Hume,Moira,Mar 2000,15.0,140.0
3517,Hume,Moira,Mar 2001,6.0,170.0
3518,Hume,Moira,Mar 2002,8.0,148.0
3519,Hume,Moira,Mar 2003,10.0,180.0
3520,Hume,Moira,Mar 2004,15.0,200.0
3521,Hume,Moira,Mar 2005,12.0,210.0
3522,Hume,Moira,Mar 2006,13.0,250.0
3523,Hume,Moira,Mar 2007,16.0,225.0
3524,Hume,Moira,Mar 2008,19.0,230.0
3525,Hume,Moira,Mar 2009,22.0,230.0
3526,Hume,Moira,Mar 2010,12.0,250.0
3527,Hume,Moira,Mar 2011,15.0,300.0
3528,Hume,Moira,Mar 2012,21.0,265.0
3529,Hume,Moira,Mar 2013,13.0,320.0
3530,Hume,Moira,Mar 2014,19.0,320.0
3531,Hume,Moira,Mar 2015,18.0,358.0
3532,Hume,Moira,Mar 2016,19.0,380.0
3533,Hume,Moira,Mar 2017,31.0,340.0
3534,Hume,Moira,Mar 2018,18.0,368.0
3535,Hume,Moira,Mar 2019,20.0,385.0
3536,Hume,Moira,Mar 2020,18.0,395.0
3537,Hume,Moira,Mar 2021,18.0,408.0
3538,Hume,Moira,Sep 1999,20.0,160.0
3539,Hume,Moira,Sep 2000,9.0,160.0
3540,Hume,Moira,Sep 2001,8.0,160.0
3541,Hume,Moira,Sep 2002,11.0,160.0
3542,Hume,Moira,Sep 2003,10.0,173.0
3543,Hume,Moira,Sep 2004,6.0,200.0
3544,Hume,Moira,Sep 2005,11.0,220.0
3545,Hume,Moira,Sep 2006,5.0,200.0
3546,Hume,Moira,Sep 2007,16.0,225.0
3547,Hume,Moira,Sep 2008,16.0,230.0
3548,Hume,Moira,Sep 2009,16.0,265.0
3549,Hume,Moira,Sep 2010,19.0,220.0
3550,Hume,Moira,Sep 2011,14.0,300.0
3551,Hume,Moira,Sep 2012,17.0,310.0
3552,Hume,Moira,Sep 2013,18.0,345.0
3553,Hume,Moira,Sep 2014,22.0,355.0
3554,Hume,Moira,Sep 2015,19.0,340.0
3555,Hume,Moira,Sep 2016,22.0,363.0
3556,Hume,Moira,Sep 2017,15.0,350.0
3557,Hume,Moira,Sep 2018,25.0,350.0
3558,Hume,Moira,Sep 2019,27.0,380.0
3559,Hume,Moira,Sep 2020,27.0,410.0
3561,Hume,Murrindindi,Dec 2000,9.0,140.0
3564,Hume,Murrindindi,Dec 2003,9.0,180.0
3565,Hume,Murrindindi,Dec 2004,5.0,185.0
3566,Hume,Murrindindi,Dec 2005,10.0,218.0
3567,Hume,Murrindindi,Dec 2006,6.0,218.0
3568,Hume,Murrindindi,Dec 2007,5.0,220.0
3569,Hume,Murrindindi,Dec 2008,6.0,258.0
3570,Hume,Murrindindi,Dec 2009,6.0,240.0
3571,Hume,Murrindindi,Dec 2010,5.0,275.0
3572,Hume,Murrindindi,Dec 2011,10.0,350.0
3573,Hume,Murrindindi,Dec 2012,6.0,346.0
3574,Hume,Murrindindi,Dec 2013,9.0,365.0
3576,Hume,Murrindindi,Dec 2015,7.0,300.0
3577,Hume,Murrindindi,Dec 2016,8.0,335.0
3578,Hume,Murrindindi,Dec 2017,5.0,400.0
3585,Hume,Murrindindi,Jun 2002,5.0,150.0
3587,Hume,Murrindindi,Jun 2004,7.0,190.0
3588,Hume,Murrindindi,Jun 2005,7.0,220.0
3591,Hume,Murrindindi,Jun 2008,5.0,235.0
3593,Hume,Murrindindi,Jun 2010,6.0,310.0
3594,Hume,Murrindindi,Jun 2011,6.0,300.0
3595,Hume,Murrindindi,Jun 2012,5.0,280.0
3596,Hume,Murrindindi,Jun 2013,9.0,280.0
3597,Hume,Murrindindi,Jun 2014,10.0,305.0
3599,Hume,Murrindindi,Jun 2016,9.0,360.0
3600,Hume,Murrindindi,Jun 2017,8.0,320.0
3601,Hume,Murrindindi,Jun 2018,7.0,340.0
3607,Hume,Murrindindi,Mar 2002,5.0,165.0
3608,Hume,Murrindindi,Mar 2003,10.0,155.0
3610,Hume,Murrindindi,Mar 2005,11.0,195.0
3611,Hume,Murrindindi,Mar 2006,8.0,215.0
3612,Hume,Murrindindi,Mar 2007,5.0,271.0
3613,Hume,Murrindindi,Mar 2008,7.0,200.0
3614,Hume,Murrindindi,Mar 2009,7.0,280.0
3615,Hume,Murrindindi,Mar 2010,5.0,260.0
3616,Hume,Murrindindi,Mar 2011,8.0,340.0
3617,Hume,Murrindindi,Mar 2012,7.0,350.0
3618,Hume,Murrindindi,Mar 2013,12.0,285.0
3619,Hume,Murrindindi,Mar 2014,8.0,320.0
3620,Hume,Murrindindi,Mar 2015,10.0,315.0
3621,Hume,Murrindindi,Mar 2016,13.0,290.0
3622,Hume,Murrindindi,Mar 2017,9.0,350.0
3623,Hume,Murrindindi,Mar 2018,14.0,345.0
3627,Hume,Murrindindi,Sep 1999,6.0,155.0
3629,Hume,Murrindindi,Sep 2001,5.0,155.0
3632,Hume,Murrindindi,Sep 2004,5.0,200.0
3634,Hume,Murrindindi,Sep 2006,6.0,180.0
3636,Hume,Murrindindi,Sep 2008,7.0,250.0
3637,Hume,Murrindindi,Sep 2009,7.0,260.0
3638,Hume,Murrindindi,Sep 2010,8.0,220.0
3639,Hume,Murrindindi,Sep 2011,12.0,345.0
3640,Hume,Murrindindi,Sep 2012,8.0,305.0
3641,Hume,Murrindindi,Sep 2013,6.0,355.0
3642,Hume,Murrindindi,Sep 2014,7.0,300.0
3643,Hume,Murrindindi,Sep 2015,11.0,330.0
3644,Hume,Murrindindi,Sep 2016,6.0,360.0
3645,Hume,Murrindindi,Sep 2017,9.0,350.0
3649,Hume,Strathbogie,Dec 1999,5.0,110.0
3658,Hume,Strathbogie,Dec 2008,5.0,280.0
3660,Hume,Strathbogie,Dec 2010,5.0,240.0
3661,Hume,Strathbogie,Dec 2011,8.0,235.0
3662,Hume,Strathbogie,Dec 2012,10.0,273.0
3663,Hume,Strathbogie,Dec 2013,6.0,288.0
3664,Hume,Strathbogie,Dec 2014,11.0,355.0
3665,Hume,Strathbogie,Dec 2015,5.0,280.0
3666,Hume,Strathbogie,Dec 2016,6.0,320.0
3668,Hume,Strathbogie,Dec 2018,7.0,330.0
3669,Hume,Strathbogie,Dec 2019,13.0,380.0
3670,Hume,Strathbogie,Dec 2020,3.0,450.0
3679,Hume,Strathbogie,Jun 2007,5.0,225.0
3681,Hume,Strathbogie,Jun 2009,5.0,250.0
3685,Hume,Strathbogie,Jun 2013,5.0,360.0
3686,Hume,Strathbogie,Jun 2014,7.0,275.0
3687,Hume,Strathbogie,Jun 2015,7.0,280.0
3688,Hume,Strathbogie,Jun 2016,7.0,330.0
3689,Hume,Strathbogie,Jun 2017,8.0,315.0
3691,Hume,Strathbogie,Jun 2019,6.0,350.0
3692,Hume,Strathbogie,Jun 2020,3.0,300.0
3693,Hume,Strathbogie,Jun 2021,7.0,450.0
3697,Hume,Strathbogie,Mar 2003,6.0,130.0
3698,Hume,Strathbogie,Mar 2004,7.0,200.0
3701,Hume,Strathbogie,Mar 2007,5.0,230.0
3702,Hume,Strathbogie,Mar 2008,7.0,200.0
3705,Hume,Strathbogie,Mar 2011,5.0,260.0
3706,Hume,Strathbogie,Mar 2012,7.0,270.0
3707,Hume,Strathbogie,Mar 2013,12.0,283.0
3708,Hume,Strathbogie,Mar 2014,7.0,310.0
3709,Hume,Strathbogie,Mar 2015,5.0,320.0
3710,Hume,Strathbogie,Mar 2016,7.0,300.0
3712,Hume,Strathbogie,Mar 2018,8.0,320.0
3713,Hume,Strathbogie,Mar 2019,8.0,345.0
3714,Hume,Strathbogie,Mar 2020,7.0,350.0
3715,Hume,Strathbogie,Mar 2021,6.0,445.0
3719,Hume,Strathbogie,Sep 2002,5.0,205.0
3722,Hume,Strathbogie,Sep 2005,5.0,180.0
3724,Hume,Strathbogie,Sep 2007,8.0,198.0
3725,Hume,Strathbogie,Sep 2008,5.0,180.0
3726,Hume,Strathbogie,Sep 2009,5.0,250.0
3727,Hume,Strathbogie,Sep 2010,7.0,280.0
3729,Hume,Strathbogie,Sep 2012,7.0,300.0
3731,Hume,Strathbogie,Sep 2014,5.0,300.0
3732,Hume,Strathbogie,Sep 2015,5.0,280.0
3734,Hume,Strathbogie,Sep 2017,7.0,300.0
3735,Hume,Strathbogie,Sep 2018,6.0,345.0
3736,Hume,Strathbogie,Sep 2019,6.0,385.0
3737,Hume,Strathbogie,Sep 2020,7.0,395.0
3750,Hume,Towong,Dec 2011,5.0,270.0
3754,Hume,Towong,Dec 2015,6.0,235.0
3767,Hume,Towong,Jun 2006,5.0,195.0
3769,Hume,Towong,Jun 2008,5.0,180.0
3774,Hume,Towong,Jun 2013,7.0,210.0
3776,Hume,Towong,Jun 2015,5.0,270.0
3779,Hume,Towong,Jun 2018,5.0,300.0
3791,Hume,Towong,Mar 2008,5.0,220.0
3794,Hume,Towong,Mar 2011,6.0,240.0
3797,Hume,Towong,Mar 2014,6.0,265.0
3801,Hume,Towong,Mar 2018,5.0,300.0
3827,Hume,Wangaratta,Dec 1999,10.0,165.0
3828,Hume,Wangaratta,Dec 2000,15.0,170.0
3829,Hume,Wangaratta,Dec 2001,14.0,173.0
3830,Hume,Wangaratta,Dec 2002,13.0,170.0
3831,Hume,Wangaratta,Dec 2003,11.0,220.0
3832,Hume,Wangaratta,Dec 2004,9.0,220.0
3833,Hume,Wangaratta,Dec 2005,15.0,210.0
3834,Hume,Wangaratta,Dec 2006,15.0,245.0
3835,Hume,Wangaratta,Dec 2007,13.0,230.0
3836,Hume,Wangaratta,Dec 2008,7.0,270.0
3837,Hume,Wangaratta,Dec 2009,17.0,290.0
3838,Hume,Wangaratta,Dec 2010,13.0,320.0
3839,Hume,Wangaratta,Dec 2011,17.0,290.0
3840,Hume,Wangaratta,Dec 2012,15.0,300.0
3841,Hume,Wangaratta,Dec 2013,23.0,310.0
3842,Hume,Wangaratta,Dec 2014,21.0,320.0
3843,Hume,Wangaratta,Dec 2015,28.0,320.0
3844,Hume,Wangaratta,Dec 2016,24.0,350.0
3845,Hume,Wangaratta,Dec 2017,19.0,350.0
3846,Hume,Wangaratta,Dec 2018,18.0,370.0
3847,Hume,Wangaratta,Dec 2019,16.0,403.0
3848,Hume,Wangaratta,Dec 2020,20.0,415.0
3849,Hume,Wangaratta,Jun 1999,19.0,160.0
3850,Hume,Wangaratta,Jun 2000,10.0,168.0
3851,Hume,Wangaratta,Jun 2001,11.0,170.0
3852,Hume,Wangaratta,Jun 2002,8.0,168.0
3853,Hume,Wangaratta,Jun 2003,11.0,200.0
3854,Hume,Wangaratta,Jun 2004,10.0,215.0
3855,Hume,Wangaratta,Jun 2005,13.0,220.0
3856,Hume,Wangaratta,Jun 2006,13.0,240.0
3857,Hume,Wangaratta,Jun 2007,13.0,265.0
3858,Hume,Wangaratta,Jun 2008,19.0,270.0
3859,Hume,Wangaratta,Jun 2009,16.0,285.0
3860,Hume,Wangaratta,Jun 2010,11.0,270.0
3861,Hume,Wangaratta,Jun 2011,13.0,310.0
3862,Hume,Wangaratta,Jun 2012,24.0,305.0
3863,Hume,Wangaratta,Jun 2013,17.0,295.0
3864,Hume,Wangaratta,Jun 2014,24.0,340.0
3865,Hume,Wangaratta,Jun 2015,24.0,335.0
3866,Hume,Wangaratta,Jun 2016,16.0,320.0
3867,Hume,Wangaratta,Jun 2017,28.0,343.0
3868,Hume,Wangaratta,Jun 2018,19.0,360.0
3869,Hume,Wangaratta,Jun 2019,25.0,380.0
3870,Hume,Wangaratta,Jun 2020,22.0,410.0
3871,Hume,Wangaratta,Jun 2021,24.0,450.0
3872,Hume,Wangaratta,Mar 2000,20.0,153.0
3873,Hume,Wangaratta,Mar 2001,10.0,170.0
3874,Hume,Wangaratta,Mar 2002,13.0,190.0
3875,Hume,Wangaratta,Mar 2003,19.0,190.0
3876,Hume,Wangaratta,Mar 2004,20.0,185.0
3877,Hume,Wangaratta,Mar 2005,14.0,245.0
3878,Hume,Wangaratta,Mar 2006,13.0,240.0
3879,Hume,Wangaratta,Mar 2007,14.0,233.0
3880,Hume,Wangaratta,Mar 2008,18.0,260.0
3881,Hume,Wangaratta,Mar 2009,21.0,240.0
3882,Hume,Wangaratta,Mar 2010,15.0,290.0
3883,Hume,Wangaratta,Mar 2011,22.0,300.0
3884,Hume,Wangaratta,Mar 2012,21.0,330.0
3885,Hume,Wangaratta,Mar 2013,16.0,293.0
3886,Hume,Wangaratta,Mar 2014,25.0,350.0
3887,Hume,Wangaratta,Mar 2015,23.0,300.0
3888,Hume,Wangaratta,Mar 2016,31.0,330.0
3889,Hume,Wangaratta,Mar 2017,32.0,340.0
3890,Hume,Wangaratta,Mar 2018,23.0,370.0
3891,Hume,Wangaratta,Mar 2019,29.0,370.0
3892,Hume,Wangaratta,Mar 2020,27.0,390.0
3893,Hume,Wangaratta,Mar 2021,24.0,425.0
3894,Hume,Wangaratta,Sep 1999,15.0,170.0
3895,Hume,Wangaratta,Sep 2000,15.0,175.0
3896,Hume,Wangaratta,Sep 2001,7.0,185.0
3897,Hume,Wangaratta,Sep 2002,10.0,185.0
3898,Hume,Wangaratta,Sep 2003,13.0,210.0
3899,Hume,Wangaratta,Sep 2004,19.0,230.0
3900,Hume,Wangaratta,Sep 2005,13.0,240.0
3901,Hume,Wangaratta,Sep 2006,15.0,240.0
3902,Hume,Wangaratta,Sep 2007,12.0,265.0
3903,Hume,Wangaratta,Sep 2008,15.0,245.0
3904,Hume,Wangaratta,Sep 2009,10.0,248.0
3905,Hume,Wangaratta,Sep 2010,12.0,268.0
3906,Hume,Wangaratta,Sep 2011,16.0,258.0
3907,Hume,Wangaratta,Sep 2012,20.0,300.0
3908,Hume,Wangaratta,Sep 2013,25.0,330.0
3909,Hume,Wangaratta,Sep 2014,18.0,318.0
3910,Hume,Wangaratta,Sep 2015,33.0,320.0
3911,Hume,Wangaratta,Sep 2016,28.0,325.0
3912,Hume,Wangaratta,Sep 2017,26.0,350.0
3913,Hume,Wangaratta,Sep 2018,26.0,370.0
3914,Hume,Wangaratta,Sep 2019,17.0,360.0
3915,Hume,Wangaratta,Sep 2020,23.0,410.0
3916,Hume,Wodonga,Dec 1999,29.0,195.0
3917,Hume,Wodonga,Dec 2000,24.0,208.0
3918,Hume,Wodonga,Dec 2001,20.0,243.0
3919,Hume,Wodonga,Dec 2002,31.0,250.0
3920,Hume,Wodonga,Dec 2003,36.0,290.0
3921,Hume,Wodonga,Dec 2004,37.0,280.0
3922,Hume,Wodonga,Dec 2005,34.0,300.0
3923,Hume,Wodonga,Dec 2006,33.0,280.0
3924,Hume,Wodonga,Dec 2007,54.0,300.0
3925,Hume,Wodonga,Dec 2008,50.0,310.0
3926,Hume,Wodonga,Dec 2009,47.0,330.0
3927,Hume,Wodonga,Dec 2010,59.0,350.0
3928,Hume,Wodonga,Dec 2011,50.0,330.0
3929,Hume,Wodonga,Dec 2012,61.0,360.0
3930,Hume,Wodonga,Dec 2013,86.0,368.0
3931,Hume,Wodonga,Dec 2014,85.0,370.0
3932,Hume,Wodonga,Dec 2015,90.0,380.0
3933,Hume,Wodonga,Dec 2016,79.0,380.0
